person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_to_income_ratio,income_to_loan_ratio,annual_interest_burden,interest_burden_ratio,credit_age_ratio,emp_to_age_ratio,high_risk_flag,loan_status
34,42000,OWN,1.0,VENTURE,A,22750,6.91,0.54,N,10,0.5416666666666666,1.8461538461538463,1572.0249999999999,0.037429166666666666,0.29411764705882354,0.029411764705882353,0,0
30,79820,RENT,4.0,EDUCATION,C,14400,13.49,0.18,N,6,0.1804059133049361,5.543055555555555,1942.56,0.02433675770483588,0.2,0.13333333333333333,0,0
28,37000,RENT,2.0,VENTURE,B,4500,11.11,0.12,N,6,0.12162162162162163,8.222222222222221,499.94999999999993,0.01351216216216216,0.21428571428571427,0.07142857142857142,0,0
25,40000,RENT,1.0,PERSONAL,C,9000,12.53,0.23,N,2,0.225,4.444444444444445,1127.7,0.028192500000000002,0.08,0.04,0,0
30,96000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,8000,6.99,0.08,N,10,0.08333333333333333,12.0,559.2,0.005825,0.3333333333333333,0.23333333333333334,0,0
25,150000,MORTGAGE,9.0,MEDICAL,B,25000,10.37,0.17,N,2,0.16666666666666666,6.0,2592.4999999999995,0.01728333333333333,0.08,0.36,0,0
31,24996,MORTGAGE,6.0,PERSONAL,B,6000,9.25,0.24,N,9,0.2400384061449832,4.166,555.0,0.022203552568410945,0.2903225806451613,0.1935483870967742,0,0
23,91000,MORTGAGE,7.0,DEBTCONSOLIDATION,C,7500,11.97,0.08,Y,2,0.08241758241758242,12.133333333333333,897.75,0.009865384615384616,0.08695652173913043,0.30434782608695654,0,0
28,35000,OWN,3.0,VENTURE,B,10400,11.71,0.3,N,8,0.29714285714285715,3.3653846153846154,1217.8400000000001,0.034795428571428574,0.2857142857142857,0.10714285714285714,0,0
23,87000,MORTGAGE,0.0,PERSONAL,C,7500,11.28,0.09,Y,2,0.08620689655172414,11.6,846.0,0.009724137931034483,0.08695652173913043,0.0,0,0
23,41000,RENT,1.0,DEBTCONSOLIDATION,C,12500,13.57,0.3,N,4,0.3048780487804878,3.28,1696.2500000000002,0.041371951219512204,0.17391304347826086,0.043478260869565216,0,0
26,37500,RENT,1.0,DEBTCONSOLIDATION,A,10000,8.94,0.27,N,3,0.26666666666666666,3.75,893.9999999999999,0.023839999999999997,0.11538461538461539,0.038461538461538464,0,0
31,38000,OWN,1.0,PERSONAL,D,13750,15.21,0.36,N,5,0.3618421052631579,2.7636363636363637,2091.375,0.055036184210526314,0.16129032258064516,0.03225806451612903,0,0
33,75693,MORTGAGE,5.0,EDUCATION,B,22000,10.25,0.29,N,10,0.29064774814051497,3.440590909090909,2255.0,0.029791394184402784,0.30303030303030304,0.15151515151515152,0,0
39,85000,RENT,3.0,PERSONAL,A,10000,9.32,0.12,N,16,0.11764705882352941,8.5,932.0,0.01096470588235294,0.41025641025641024,0.07692307692307693,0,0
26,150000,MORTGAGE,8.0,MEDICAL,C,35000,15.96,0.23,N,3,0.23333333333333334,4.285714285714286,5586.000000000001,0.03724000000000001,0.11538461538461539,0.3076923076923077,0,0
33,45000,RENT,0.0,VENTURE,B,7000,10.38,0.16,N,8,0.15555555555555556,6.428571428571429,726.6,0.016146666666666667,0.24242424242424243,0.0,0,0
21,24996,RENT,2.0,MEDICAL,E,5000,16.45,0.2,N,4,0.20003200512081934,4.9992,822.4999999999999,0.03290526484237478,0.19047619047619047,0.09523809523809523,0,1
31,50000,MORTGAGE,4.0,VENTURE,A,16000,8.9,0.32,N,8,0.32,3.125,1424.0000000000002,0.028480000000000005,0.25806451612903225,0.12903225806451613,0,0
26,54000,RENT,6.0,EDUCATION,A,10000,7.9,0.19,N,2,0.18518518518518517,5.4,790.0,0.01462962962962963,0.07692307692307693,0.23076923076923078,0,0
23,58800,RENT,7.0,PERSONAL,B,3000,10.36,0.05,N,4,0.05102040816326531,19.6,310.8,0.005285714285714286,0.17391304347826086,0.30434782608695654,0,1
35,102000,RENT,3.0,HOMEIMPROVEMENT,C,20000,13.85,0.2,N,10,0.19607843137254902,5.1,2769.9999999999995,0.027156862745098036,0.2857142857142857,0.08571428571428572,0,0
24,72000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,8000,12.21,0.11,N,3,0.1111111111111111,9.0,976.8000000000001,0.013566666666666668,0.125,0.20833333333333334,0,0
27,30000,RENT,8.0,PERSONAL,B,11000,9.91,0.37,N,6,0.36666666666666664,2.727272727272727,1090.1000000000001,0.03633666666666667,0.2222222222222222,0.2962962962962963,0,1
23,101000,MORTGAGE,7.0,PERSONAL,E,20000,17.43,0.2,Y,3,0.19801980198019803,5.05,3486.0,0.03451485148514852,0.13043478260869565,0.30434782608695654,1,0
23,150000,MORTGAGE,5.0,VENTURE,A,10000,7.14,0.07,N,4,0.06666666666666667,15.0,713.9999999999999,0.0047599999999999995,0.17391304347826086,0.21739130434782608,0,0
29,148616,RENT,2.0,EDUCATION,A,29550,8.9,0.2,N,9,0.19883458039511223,5.0293062605752965,2629.9500000000003,0.01769627765516499,0.3103448275862069,0.06896551724137931,0,0
24,44000,MORTGAGE,0.0,EDUCATION,D,15000,15.31,0.34,N,2,0.3409090909090909,2.933333333333333,2296.5,0.05219318181818182,0.08333333333333333,0.0,0,1
22,54400,RENT,6.0,MEDICAL,D,2500,16.49,0.04,Y,3,0.04595588235294118,21.76,412.25,0.007578125,0.13636363636363635,0.2727272727272727,1,1
22,30000,RENT,1.0,EDUCATION,C,4000,,0.13,N,3,0.13333333333333333,7.5,439.59999999999997,0.014653333333333332,0.13636363636363635,0.045454545454545456,0,0
22,18000,RENT,6.0,MEDICAL,B,4000,11.49,0.22,N,4,0.2222222222222222,4.5,459.6,0.025533333333333335,0.18181818181818182,0.2727272727272727,0,1
21,75000,MORTGAGE,4.0,MEDICAL,B,25000,,0.33,N,2,0.3333333333333333,3.0,2747.5,0.03663333333333333,0.09523809523809523,0.19047619047619047,0,0
45,42320,MORTGAGE,6.0,VENTURE,C,7475,13.49,0.18,Y,15,0.1766304347826087,5.661538461538462,1008.3774999999999,0.02382744565217391,0.3333333333333333,0.13333333333333333,0,0
23,90000,RENT,0.0,DEBTCONSOLIDATION,C,8000,13.35,0.09,Y,3,0.08888888888888889,11.25,1068.0,0.011866666666666666,0.13043478260869565,0.0,0,0
22,91200,OWN,6.0,PERSONAL,B,5000,11.48,0.05,N,2,0.05482456140350877,18.24,574.0,0.006293859649122807,0.09090909090909091,0.2727272727272727,0,0
66,42000,RENT,2.0,MEDICAL,B,6475,9.99,0.15,N,30,0.15416666666666667,6.486486486486487,646.8525,0.015401249999999998,0.45454545454545453,0.030303030303030304,0,0
22,55000,RENT,3.0,MEDICAL,A,9600,8.9,0.17,N,4,0.17454545454545456,5.729166666666667,854.4000000000001,0.015534545454545455,0.18181818181818182,0.13636363636363635,0,0
32,43000,MORTGAGE,6.0,VENTURE,A,12000,7.88,0.28,N,7,0.27906976744186046,3.5833333333333335,945.5999999999999,0.0219906976744186,0.21875,0.1875,0,0
22,73000,MORTGAGE,3.0,MEDICAL,B,17000,11.99,0.23,N,3,0.2328767123287671,4.294117647058823,2038.3000000000002,0.02792191780821918,0.13636363636363635,0.13636363636363635,0,0
23,52000,RENT,5.0,DEBTCONSOLIDATION,C,8000,13.22,0.15,N,2,0.15384615384615385,6.5,1057.6000000000001,0.02033846153846154,0.08695652173913043,0.21739130434782608,0,0
22,45500,RENT,0.0,VENTURE,A,10000,5.99,0.22,N,4,0.21978021978021978,4.55,599.0,0.013164835164835164,0.18181818181818182,0.0,0,0
23,44400,RENT,2.0,DEBTCONSOLIDATION,A,7100,6.99,0.16,N,3,0.15990990990990991,6.253521126760563,496.29,0.011177702702702703,0.13043478260869565,0.08695652173913043,0,1
25,110000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,5500,6.62,0.05,N,2,0.05,20.0,364.09999999999997,0.0033099999999999996,0.08,0.32,0,0
23,90000,MORTGAGE,4.0,MEDICAL,B,4800,10.36,0.05,N,4,0.05333333333333334,18.75,497.28,0.005525333333333333,0.17391304347826086,0.17391304347826086,0,0
24,41600,RENT,2.0,MEDICAL,B,11200,10.62,0.27,N,3,0.2692307692307692,3.7142857142857144,1189.4399999999998,0.028592307692307688,0.125,0.08333333333333333,0,0
24,142000,OWN,0.0,VENTURE,A,7500,7.88,0.05,N,2,0.0528169014084507,18.933333333333334,591.0,0.004161971830985916,0.08333333333333333,0.0,0,0
36,60000,RENT,3.0,EDUCATION,A,9500,7.14,0.16,N,12,0.15833333333333333,6.315789473684211,678.3,0.011304999999999999,0.3333333333333333,0.08333333333333333,0,0
23,94940,MORTGAGE,4.0,VENTURE,A,2000,5.42,0.02,N,3,0.02106593638087213,47.47,108.39999999999999,0.0011417737518432693,0.13043478260869565,0.17391304347826086,0,0
28,70000,MORTGAGE,7.0,MEDICAL,A,4000,6.39,0.06,N,8,0.05714285714285714,17.5,255.6,0.0036514285714285715,0.2857142857142857,0.25,0,0
24,72996,RENT,2.0,PERSONAL,B,5500,11.49,0.08,N,3,0.0753465943339361,13.272,631.95,0.00865732368896926,0.125,0.08333333333333333,0,0
24,47292,RENT,4.0,MEDICAL,D,10000,16.32,0.21,Y,3,0.2114522540810285,4.7292,1632.0000000000002,0.03450900786602386,0.125,0.16666666666666666,1,1
33,38604,RENT,0.0,VENTURE,D,7500,,0.19,N,5,0.19428038545228474,5.1472,824.25,0.021351414361206092,0.15151515151515152,0.0,0,1
22,28000,RENT,6.0,EDUCATION,B,15000,10.99,0.54,N,2,0.5357142857142857,1.8666666666666667,1648.5,0.058875,0.09090909090909091,0.2727272727272727,0,1
27,36000,RENT,2.0,MEDICAL,B,2000,11.99,0.06,N,8,0.05555555555555555,18.0,239.8,0.006661111111111112,0.2962962962962963,0.07407407407407407,0,0
28,65000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,10000,7.49,0.15,N,7,0.15384615384615385,6.5,749.0000000000001,0.011523076923076924,0.25,0.10714285714285714,0,0
28,84000,MORTGAGE,12.0,MEDICAL,B,20500,10.0,0.24,N,5,0.24404761904761904,4.097560975609756,2050.0,0.024404761904761905,0.17857142857142858,0.42857142857142855,0,0
36,100671,MORTGAGE,6.0,MEDICAL,B,12000,,0.12,N,14,0.11920016688023363,8.38925,1318.8,0.013100098340137676,0.3888888888888889,0.16666666666666666,0,0
24,34000,RENT,1.0,HOMEIMPROVEMENT,B,10000,12.69,0.29,N,2,0.29411764705882354,3.4,1268.9999999999998,0.0373235294117647,0.08333333333333333,0.041666666666666664,0,1
27,223000,RENT,2.0,EDUCATION,F,25000,18.3,0.11,N,9,0.11210762331838565,8.92,4575.0,0.020515695067264573,0.3333333333333333,0.07407407407407407,0,1
24,48000,MORTGAGE,4.0,PERSONAL,A,1200,6.76,0.03,N,3,0.025,40.0,81.11999999999999,0.0016899999999999999,0.125,0.16666666666666666,0,0
42,96000,MORTGAGE,9.0,PERSONAL,A,5100,5.42,0.05,N,14,0.053125,18.823529411764707,276.42,0.002879375,0.3333333333333333,0.21428571428571427,0,0
27,60000,OWN,11.0,VENTURE,C,4000,13.98,0.07,Y,7,0.06666666666666667,15.0,559.2,0.00932,0.25925925925925924,0.4074074074074074,0,0
29,73000,RENT,2.0,EDUCATION,A,9200,7.88,0.13,N,5,0.12602739726027398,7.934782608695652,724.9599999999999,0.009930958904109588,0.1724137931034483,0.06896551724137931,0,0
28,130000,MORTGAGE,1.0,EDUCATION,D,5600,15.65,0.04,N,9,0.043076923076923075,23.214285714285715,876.4,0.006741538461538461,0.32142857142857145,0.03571428571428571,0,0
25,118189,MORTGAGE,9.0,VENTURE,B,25000,11.49,0.21,N,3,0.21152560729001854,4.72756,2872.5,0.024304292277623128,0.12,0.36,0,0
31,72100,RENT,1.0,HOMEIMPROVEMENT,C,8000,14.65,0.11,Y,10,0.11095700416088766,9.0125,1172.0,0.01625520110957004,0.3225806451612903,0.03225806451612903,0,0
25,32400,MORTGAGE,9.0,PERSONAL,C,10000,13.99,0.31,Y,3,0.30864197530864196,3.24,1399.0,0.04317901234567901,0.12,0.36,0,0
24,80000,MORTGAGE,0.0,PERSONAL,A,6000,8.59,0.07,N,4,0.075,13.333333333333334,515.4,0.0064424999999999994,0.16666666666666666,0.0,0,0
29,120000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,6900,10.65,0.06,N,6,0.0575,17.391304347826086,734.85,0.00612375,0.20689655172413793,0.06896551724137931,0,0
31,43200,RENT,,MEDICAL,B,1000,10.74,0.02,N,9,0.023148148148148147,43.2,107.39999999999999,0.002486111111111111,0.2903225806451613,0.12903225806451613,0,0
24,44000,RENT,2.0,DEBTCONSOLIDATION,D,25000,15.33,0.57,N,2,0.5681818181818182,1.76,3832.5,0.08710227272727272,0.08333333333333333,0.08333333333333333,0,1
22,60000,MORTGAGE,6.0,DEBTCONSOLIDATION,C,18000,12.99,0.3,N,2,0.3,3.3333333333333335,2338.2000000000003,0.038970000000000005,0.09090909090909091,0.2727272727272727,0,0
23,50000,RENT,4.0,EDUCATION,A,8000,6.62,0.16,N,3,0.16,6.25,529.5999999999999,0.010591999999999999,0.13043478260869565,0.17391304347826086,0,0
24,62400,MORTGAGE,8.0,HOMEIMPROVEMENT,A,4000,8.9,0.06,N,4,0.0641025641025641,15.6,356.00000000000006,0.005705128205128206,0.16666666666666666,0.3333333333333333,0,0
31,240000,MORTGAGE,15.0,MEDICAL,A,5500,5.42,0.02,N,5,0.022916666666666665,43.63636363636363,298.09999999999997,0.001242083333333333,0.16129032258064516,0.4838709677419355,0,0
28,89400,RENT,12.0,HOMEIMPROVEMENT,D,5000,15.2,0.06,N,6,0.05592841163310962,17.88,760.0,0.008501118568232663,0.21428571428571427,0.42857142857142855,0,0
28,141996,MORTGAGE,3.0,VENTURE,A,13000,,0.09,N,7,0.0915518747006958,10.92276923076923,1428.7,0.010061551029606468,0.25,0.10714285714285714,0,0
34,97356,RENT,12.0,HOMEIMPROVEMENT,C,20000,13.22,0.21,Y,7,0.2054316118164263,4.8678,2644.0000000000005,0.027158059082131564,0.20588235294117646,0.35294117647058826,0,0
30,60000,RENT,8.0,MEDICAL,A,5000,,0.08,N,8,0.08333333333333333,12.0,549.5,0.009158333333333333,0.26666666666666666,0.26666666666666666,0,0
25,23000,MORTGAGE,4.0,PERSONAL,C,10000,,0.43,Y,2,0.43478260869565216,2.3,1099.0,0.04778260869565217,0.08,0.16,0,1
26,36000,RENT,0.0,PERSONAL,B,4000,10.14,0.11,N,2,0.1111111111111111,9.0,405.6,0.011266666666666668,0.07692307692307693,0.0,0,0
23,168600,RENT,3.0,MEDICAL,B,20000,11.58,0.12,N,4,0.11862396204033215,8.43,2316.0,0.013736654804270462,0.17391304347826086,0.13043478260869565,0,0
27,56004,MORTGAGE,4.0,PERSONAL,A,3100,9.32,0.06,N,7,0.05535318905792443,18.065806451612904,288.92,0.005158917220198557,0.25925925925925924,0.14814814814814814,0,0
21,21700,RENT,2.0,HOMEIMPROVEMENT,D,5500,14.91,0.25,N,2,0.2534562211981567,3.9454545454545453,820.0500000000001,0.037790322580645165,0.09523809523809523,0.09523809523809523,0,1
36,88000,RENT,4.0,MEDICAL,B,3200,10.99,0.04,N,13,0.03636363636363636,27.5,351.68,0.0039963636363636364,0.3611111111111111,0.1111111111111111,0,0
25,170004,MORTGAGE,3.0,MEDICAL,B,10000,11.11,0.06,N,4,0.05882214536128562,17.0004,1111.0,0.006535140349638832,0.16,0.12,0,0
23,200000,MORTGAGE,7.0,EDUCATION,A,28000,,0.14,N,2,0.14,7.142857142857143,3077.2,0.015385999999999999,0.08695652173913043,0.30434782608695654,0,0
23,60000,MORTGAGE,7.0,EDUCATION,A,25850,7.9,0.43,N,4,0.43083333333333335,2.3210831721470018,2042.15,0.034035833333333335,0.17391304347826086,0.30434782608695654,0,0
38,37200,RENT,1.0,DEBTCONSOLIDATION,B,5000,9.99,0.13,N,11,0.13440860215053763,7.44,499.5,0.01342741935483871,0.2894736842105263,0.02631578947368421,0,0
23,75000,OWN,8.0,VENTURE,A,8000,6.17,0.11,N,2,0.10666666666666667,9.375,493.59999999999997,0.006581333333333333,0.08695652173913043,0.34782608695652173,0,0
22,42000,MORTGAGE,6.0,EDUCATION,C,6000,12.99,0.14,Y,2,0.14285714285714285,7.0,779.4000000000001,0.01855714285714286,0.09090909090909091,0.2727272727272727,0,0
26,75873,MORTGAGE,6.0,PERSONAL,B,1200,10.25,0.02,N,2,0.015815902890356254,63.2275,122.99999999999999,0.0016211300462615158,0.07692307692307693,0.23076923076923078,0,0
22,130920,MORTGAGE,0.0,VENTURE,A,15000,8.94,0.11,N,2,0.1145737855178735,8.728,1341.0,0.010242896425297892,0.09090909090909091,0.0,0,0
32,28000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,7500,10.99,0.27,N,6,0.26785714285714285,3.7333333333333334,824.25,0.0294375,0.1875,0.15625,0,0
25,54000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,12000,12.53,0.22,N,4,0.2222222222222222,4.5,1503.6,0.027844444444444442,0.16,0.36,0,1
33,97000,RENT,4.0,EDUCATION,C,7000,12.98,0.07,Y,8,0.07216494845360824,13.857142857142858,908.6,0.009367010309278351,0.24242424242424243,0.12121212121212122,0,0
22,70000,MORTGAGE,6.0,EDUCATION,A,9750,8.49,0.14,N,4,0.1392857142857143,7.17948717948718,827.775,0.011825357142857143,0.18181818181818182,0.2727272727272727,0,0
27,56525,MORTGAGE,4.0,MEDICAL,D,12000,15.95,0.18,Y,7,0.21229544449358692,4.710416666666666,1914.0,0.03386112339672711,0.25925925925925924,0.14814814814814814,1,1
38,40000,MORTGAGE,5.0,PERSONAL,A,10000,5.99,0.25,N,17,0.25,4.0,599.0,0.014975,0.4473684210526316,0.13157894736842105,0,0
25,39000,RENT,4.0,HOMEIMPROVEMENT,D,15000,12.92,0.38,N,2,0.38461538461538464,2.6,1938.0000000000002,0.049692307692307695,0.08,0.16,0,1
27,53400,MORTGAGE,8.0,PERSONAL,B,4000,9.99,0.07,N,6,0.0749063670411985,13.35,399.6,0.0074831460674157305,0.2222222222222222,0.2962962962962963,0,0
23,58216,RENT,5.0,MEDICAL,A,10000,7.49,0.17,N,4,0.17177408272639824,5.8216,749.0000000000001,0.01286587879620723,0.17391304347826086,0.21739130434782608,0,0
23,56700,MORTGAGE,7.0,VENTURE,A,12000,5.42,0.21,N,2,0.21164021164021163,4.725,650.4,0.01147089947089947,0.08695652173913043,0.30434782608695654,0,0
22,32000,RENT,0.0,MEDICAL,B,3200,10.2,0.1,N,4,0.1,10.0,326.4,0.010199999999999999,0.18181818181818182,0.0,0,0
28,140000,RENT,0.0,DEBTCONSOLIDATION,A,7400,6.03,0.05,N,9,0.05285714285714286,18.91891891891892,446.21999999999997,0.003187285714285714,0.32142857142857145,0.0,0,0
25,36000,RENT,1.0,MEDICAL,D,15000,15.05,0.42,Y,2,0.4166666666666667,2.4,2257.5,0.06270833333333334,0.08,0.04,1,1
23,85000,RENT,7.0,EDUCATION,D,15000,14.59,0.18,N,4,0.17647058823529413,5.666666666666667,2188.5,0.02574705882352941,0.17391304347826086,0.30434782608695654,0,0
21,66000,MORTGAGE,5.0,MEDICAL,A,18000,6.91,0.27,N,3,0.2727272727272727,3.6666666666666665,1243.8,0.018845454545454544,0.14285714285714285,0.23809523809523808,0,0
30,151800,MORTGAGE,14.0,HOMEIMPROVEMENT,C,17525,12.72,0.12,Y,7,0.11544795783926219,8.661911554921542,2229.1800000000003,0.014684980237154152,0.23333333333333334,0.4666666666666667,0,0
25,44000,RENT,1.0,MEDICAL,D,8000,12.92,0.18,N,2,0.18181818181818182,5.5,1033.6000000000001,0.023490909090909094,0.08,0.04,0,1
23,78000,MORTGAGE,7.0,DEBTCONSOLIDATION,D,15000,15.31,0.19,N,4,0.19230769230769232,5.2,2296.5,0.02944230769230769,0.17391304347826086,0.30434782608695654,0,1
34,130000,RENT,18.0,VENTURE,A,16000,6.03,0.12,N,6,0.12307692307692308,8.125,964.8,0.007421538461538461,0.17647058823529413,0.5294117647058824,0,0
22,60000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,5000,5.99,0.08,N,4,0.08333333333333333,12.0,299.5,0.004991666666666667,0.18181818181818182,0.2727272727272727,0,0
32,128000,RENT,11.0,VENTURE,C,10000,13.85,0.08,Y,5,0.078125,12.8,1384.9999999999998,0.010820312499999998,0.15625,0.34375,0,1
31,40800,RENT,6.0,PERSONAL,A,9000,,0.22,N,6,0.22058823529411764,4.533333333333333,989.1,0.02424264705882353,0.1935483870967742,0.1935483870967742,0,0
28,41500,RENT,3.0,MEDICAL,D,11000,15.33,0.27,Y,5,0.26506024096385544,3.772727272727273,1686.3,0.04063373493975903,0.17857142857142858,0.10714285714285714,1,1
25,32400,RENT,6.0,MEDICAL,B,4000,10.08,0.12,N,2,0.12345679012345678,8.1,403.2,0.012444444444444444,0.08,0.24,0,0
29,40000,RENT,1.0,EDUCATION,A,3600,8.59,0.09,N,8,0.09,11.11111111111111,309.24,0.007731,0.27586206896551724,0.034482758620689655,0,0
32,71000,RENT,2.0,EDUCATION,D,15000,15.95,0.21,N,9,0.2112676056338028,4.733333333333333,2392.5,0.03369718309859155,0.28125,0.0625,0,1
36,34000,MORTGAGE,2.0,PERSONAL,B,5000,10.65,0.15,N,15,0.14705882352941177,6.8,532.5,0.015661764705882354,0.4166666666666667,0.05555555555555555,0,0
28,45000,MORTGAGE,0.0,VENTURE,B,3675,,0.08,N,6,0.08166666666666667,12.244897959183673,403.8825,0.008975166666666666,0.21428571428571427,0.0,0,0
29,75000,RENT,2.0,DEBTCONSOLIDATION,A,7200,7.9,0.1,N,10,0.096,10.416666666666666,568.8,0.007584,0.3448275862068966,0.06896551724137931,0,0
27,80000,MORTGAGE,2.0,EDUCATION,A,12000,6.99,0.15,N,6,0.15,6.666666666666667,838.8000000000001,0.010485000000000001,0.2222222222222222,0.07407407407407407,0,0
25,250000,MORTGAGE,4.0,EDUCATION,A,10575,6.99,0.04,N,2,0.0423,23.64066193853428,739.1925,0.00295677,0.08,0.16,0,0
27,75000,MORTGAGE,6.0,PERSONAL,A,3500,6.03,0.05,N,10,0.04666666666666667,21.428571428571427,211.05,0.002814,0.37037037037037035,0.2222222222222222,0,0
28,40000,MORTGAGE,1.0,VENTURE,C,2400,13.49,0.06,N,10,0.06,16.666666666666668,323.76,0.008094,0.35714285714285715,0.03571428571428571,0,0
22,45000,RENT,3.0,MEDICAL,B,2400,12.18,0.05,N,4,0.05333333333333334,18.75,292.32,0.006496,0.18181818181818182,0.13636363636363635,0,0
27,45000,RENT,1.0,MEDICAL,C,8000,13.85,0.18,N,10,0.17777777777777778,5.625,1107.9999999999998,0.024622222222222215,0.37037037037037035,0.037037037037037035,0,0
22,111000,RENT,1.0,VENTURE,B,15000,10.62,0.14,N,3,0.13513513513513514,7.4,1592.9999999999998,0.014351351351351349,0.13636363636363635,0.045454545454545456,0,0
22,42000,RENT,2.0,EDUCATION,C,7000,14.27,0.17,N,2,0.16666666666666666,6.0,998.9,0.023783333333333333,0.09090909090909091,0.09090909090909091,0,0
25,69000,RENT,9.0,PERSONAL,D,25000,17.49,0.36,N,2,0.36231884057971014,2.76,4372.499999999999,0.06336956521739129,0.08,0.36,0,1
22,41604,OWN,1.0,EDUCATION,B,14400,,0.35,N,4,0.3461205653302567,2.8891666666666667,1582.56,0.03803865012979521,0.18181818181818182,0.045454545454545456,0,0
23,81504,MORTGAGE,6.0,DEBTCONSOLIDATION,A,2400,6.92,0.03,N,4,0.02944640753828033,33.96,166.07999999999998,0.0020376914016489987,0.17391304347826086,0.2608695652173913,0,0
28,100000,MORTGAGE,13.0,VENTURE,A,13000,8.59,0.13,N,5,0.13,7.6923076923076925,1116.7,0.011167,0.17857142857142858,0.4642857142857143,0,0
24,21168,RENT,3.0,VENTURE,C,2800,14.22,0.13,Y,4,0.13227513227513227,7.56,398.15999999999997,0.018809523809523807,0.16666666666666666,0.125,0,0
29,103089,MORTGAGE,2.0,EDUCATION,A,7000,,0.07,N,9,0.06790249202145719,14.727,769.3,0.0074624838731581445,0.3103448275862069,0.06896551724137931,0,0
23,21000,RENT,3.0,EDUCATION,A,4200,,0.2,N,3,0.2,5.0,461.58,0.02198,0.13043478260869565,0.13043478260869565,0,0
30,61828,RENT,10.0,PERSONAL,E,4500,18.39,0.07,N,8,0.07278255806430743,13.739555555555556,827.5500000000001,0.013384712428026139,0.26666666666666666,0.3333333333333333,0,0
33,189000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,20000,6.17,0.11,N,7,0.10582010582010581,9.45,1234.0,0.006529100529100529,0.21212121212121213,0.15151515151515152,0,0
24,144000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,14700,7.66,0.1,N,3,0.10208333333333333,9.795918367346939,1126.02,0.007819583333333333,0.125,0.16666666666666666,0,0
24,83000,MORTGAGE,6.0,MEDICAL,A,15000,6.91,0.18,N,4,0.18072289156626506,5.533333333333333,1036.5,0.012487951807228916,0.16666666666666666,0.25,0,0
31,200000,RENT,5.0,HOMEIMPROVEMENT,B,15000,11.36,0.07,N,8,0.075,13.333333333333334,1704.0,0.00852,0.25806451612903225,0.16129032258064516,0,0
30,18000,MORTGAGE,6.0,MEDICAL,B,2200,,0.12,N,6,0.12222222222222222,8.181818181818182,241.78,0.013432222222222222,0.2,0.2,0,1
22,46800,RENT,6.0,MEDICAL,C,18000,15.23,0.38,Y,2,0.38461538461538464,2.6,2741.3999999999996,0.05857692307692307,0.09090909090909091,0.2727272727272727,0,1
26,52000,MORTGAGE,2.0,EDUCATION,A,6000,8.9,0.12,N,4,0.11538461538461539,8.666666666666666,534.0000000000001,0.010269230769230772,0.15384615384615385,0.07692307692307693,0,0
26,48000,RENT,5.0,MEDICAL,A,7000,5.79,0.15,N,3,0.14583333333333334,6.857142857142857,405.3,0.00844375,0.11538461538461539,0.19230769230769232,0,0
25,75000,MORTGAGE,1.0,MEDICAL,A,8000,7.51,0.11,N,3,0.10666666666666667,9.375,600.8,0.008010666666666666,0.12,0.04,0,0
29,70000,MORTGAGE,11.0,EDUCATION,C,6000,14.27,0.09,Y,7,0.08571428571428572,11.666666666666666,856.1999999999999,0.01223142857142857,0.2413793103448276,0.3793103448275862,0,0
